tarih                     text 
29.12.2022   "İhracatını en çok artıran sektör kimya oldu İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği (İKMİB) ve Boya Sanayicileri Derneği (BOSAD) iş birliğiyle şirketler için tehlike oluşturan iklim değişikliğine karşı mücadelede boya sektörünün geleceğine ışık tutacak Türk Boya Sektörü Sürdürülebilirlik Raporu hazırlandı. Raporun tanıtımı dolayısıyla düzenlenen toplantıda konuşan İKMİB Başkanı Adil Pelister, boya sanayisinde üretim ve tedarik zincirindeki sürdürülebilirlik uygulamalarının paylaşılması, bunların sektöre etkilerinin belirlenmesi ve sektörde faaliyet gösteren firmaların bilgilendirilmesi amacıyla raporu hazırladıklarını söyledi. Pelister, kimya sektörüne ilişkin, Kimya sektörü olarak, 2022 yılında hedeflediğimiz 33 milyar dolar ihracat hacmimizle toplam ülke ihracatımızın yaklaşık yüzde 13,4üne tekabül eden bir seviyeye ulaşmış olmanın haklı gururunu yaşıyoruz. Bundan 4 sene evvel sektörel bazda üçüncü sırada olan kimya, bugün ihracatını en çok artıran sektör olarak birinciliğe yükselmiş oldu. Bu başarı hepimizin. Boya sektörümüzün de bu yükselişteki payı büyüktür. değerlendirmesinde bulundu. Sürdürülebilirliğin önemini vurgulayan Pelister, Sürdürülebilirlik dediğimiz şey, tam 50 yıllık bir süreç. Şekillene şekillene tam 50 yılda olgunlaşmış yeni bir düzenden bahsediyoruz. Karanlık fabrikalar olarak ele aldığımız Endüstri 4.0 da, teknoloji ve toplum birlikteliğini ele alan Toplum 5.0 da, Yeşil Mutabakat ve Yeşil Ekonomi de, Almanyada kabul edilen ve yakında bütün AB ülkelerinde de uygulanmasını öngördüğüm yeni Tedarik Süreci Yönetim İlkeleri kanunu da sürdürülebilirlik kavramının birer çıktısı şeklinde konuştu. Pelister, dünyada yeni bir eko politik dönüşüm yaşandığına işaret ederek, teknoloji temelli gerçekleşmekte olan bu dönüşüme uyum sağlamak, hatta bununla yetinmeyip bu yeni düzenin kurgulayıcıları olmak zorunda olduklarını söyledi. Türk Boya Sektörü Sürdürülebilirlik Raporunun yol gösterici bir çalışma olduğunu belirten Pelister, Paydaşları açısından en büyük etkiyi ve değeri yaratacak sosyal, çevresel, yönetimsel ve ekonomik konuları içeren, sürdürülebilirlik başlığındaki faaliyetlerin şeffaf bir şekilde paylaşılmasını sağlayan ve Türk boya sektörüne sürdürülebilir gelecek için dönüşümde yol gösterici bir çalışma. diye konuştu.Odağımızda sürdürülebilirlik, performans ve maliyet var BOSAD Yönetim Kurulu Başkanı M. Akın Akçalı da, tüm dünyayı etkisi altına alan iklim değişikliğinin etkilerinin giderek arttığını aktararak, Küresel iklim krizine yönelik atacağımız stratejik adımların önemi çok büyük. İklim değişikliğine karşı mücadelede boya sektörümüzün bir yönetim stratejisi belirlemesi gereklidir, çevresel, sosyal ve ekonomik alanlarda, iklimsel değişikliklere ayak uydurması ve uluslararası mutabakatlara entegre olması kaçınılmazdır. dedi. Boya üreticileri olarak uluslararası gelişmeleri yakından takip ettiklerini bildiren Akçalı, şunları kaydetti: Sürdürülebilirlik alanında sektörel bir yol haritası belirlemek için çalışmalar yapıyoruz. Son dönemlerdeki yeşil çevre konseptlerine ve Avrupa Birliğindeki süreçlere baktığımızda boya üreticileri olarak stratejilerimizi belirlerken 3 önemli odağımız var; sürdürülebilirlik, performans ve maliyet. Sürdürülebilirlik anlamında kullanılan ham maddeler de çok önemli.Sürdürülebilirlik kavramı sadece iş stratejisi olarak değil, aynı zamanda bir yaşam biçimi olarak görülmeli. Dernek olarak kimya sektörünün sürdürülebilirlik konusunda oynadığı kritik rolün bilincindeyiz. Şeffaf, bütünsel, hesap verebilir yönetim anlayışımız doğrultusunda hayata geçirdiğimiz rapor, Türk boya sektörünün sürdürülebilirlik konusunda fotoğrafını çekiyor."

29.12.2022  "Küresel piyasalarda koronavirüs endişesi Güçlenen resesyon göstergelerine karşın ABD Merkez Bankasının (Fed) faiz artışlarının piyasa beklentilerini aşabileceği endişesi ve Çinde artan Kovid-19 vaka sayıları piyasaları olumsuz etkiliyor. Tahvil piyasalarındaki satış baskısının dün de devam etmesi dikkati çekerken, ABDnin 10 yıllık tahvil faizi yüzde 3,88 ile 1,5 ayın en yüksek seviyesini gördü. Öte yandan, dün açıklanan makroekonomik verilere göre, ABDde bekleyen konut satışları, kasımda aylık yüzde 4 azalarak düşüşünü altıncı aya taşıdı. Artan faiz oranlarının etkisiyle bekleyen konut satışları 20 yılın ikinci en düşük değerine geriledi. Analistler, ABD ekonomisinde konut sektörünün oldukça önemli bir yer tuttuğuna işaret ederek, sektördeki kötü gidişatın genellikle resesyon habercisi olduğunu söyledi. Para piyasalarındaki fiyatlamalarda söz konusu gelişmelerin ardından şubattaki toplantıda Fedin yüzde 71 ihtimalle 25 baz puan, yüzde 29 ihtimalle de 50 baz puan faiz artırması öngörülüyor. Çin tarafında artan vaka sayıları küresel bazda risk iştahını olumsuz etkilemeye devam ederken, İtalyanın ardından ABDnin de Çinden gelen yolcular için Kovid-19 testini zorunlu hale getireceği bildirildi. Brent petrolün varil fiyatı Çin ekonomisine ilişkin endişelerle dün yüzde 1,5 değer kaybetmesinin ardından, yeni güne de yüzde 0,2 düşüşle 83,4 dolardan başladı. Bu gelişmelerle dün New York borsasında satış ağırlıklı bir seyir izlenirken, S&P 500 yüzde 1,20, Nasdaq endeksi yüzde 1,35 ve Dow Jones endeksi yüzde 1,10 değer kaybetti. Avrupa tarafında, Noel tatilini yılbaşı tatiliyle birleştiren yatırımcılar nedeniyle bölgede düşük hacimli seyir devam ediyor. Dün, İngilterede FTSE 100 endeksi yüzde 0,32 artarken, Fransada CAC 40 endeksi yüzde 0,61, Almanyada DAX 40 endeksi yüzde 0,39 ve İtalyada MIB 30 endeksi yüzde 0,36 geriledi. Asya tarafında, Çinde Kovid-19 vaka sayılarının kontrolsüz şekilde artması risk algısının yükselmesine sebep olurken, ülke ekonomisinin toparlanmasına ilişkin beklentiler gün geçtikçe zayıflıyor. Ülkede hastanelerin kapasitesinin zorlandığına yönelik haber akışı etkili olurken, salgının şehirlerden kırsal alanlara da yayılarak tüm Çini etkisi altına almasından korkuluyor. Söz konusu gelişmelerle kapanışa yakın Japonyada Nikkei 225 endeksi yüzde 1,1, Güney Korede Kospi endeksi yüzde 1,6, Çinde Şanghay bileşik endeksi yüzde 0,5 ve Hong Kongda Hang Seng endeksi yüzde 1 değer kaybetti. Yurt içinde, dün satıcılı seyreden Borsa İstanbulda BIST 100 endeksi, günü yüzde 1,64 azalışla 5.345,61 puandan tamamladı. Dün, yüzde 0,2 değer kazancıyla 18,7149tan kapanan dolar/TL, bugün bankalararası piyasanın açılışında 18,7180den işlem görüyor. Analistler, bugün yurt içinde Türkiye Cumhuriyet Merkez Bankasının (TCMB) Para Politikası Kurulu (PPK) toplantı özeti ile ekonomik güven endeksi, ABDde ise işsizlik başvurularının takip edileceğini kaydederek, teknik açıdan BIST 100 endeksinde 5.300 ve 5.250 seviyelerinin destek, 5.400 puanın direnç konumunda olduğunu söyledi."

05.01.2022  "ABDli e-ticaret devi Amazon binlerce çalışanını işten çıkarmaya hazırlanıyor ABDli e-ticaret şirketi Amazon, 17 bini aşkın çalışanını işten çıkarmaya hazırlanıyor. 1,5 milyon kişiyi istihdam eden dev şirketin işten çıkarmalarının şirketin kurumsal kademelerinde yoğunlaşacağı belirtildi.ABD merkezli e-ticaret şirketi Amazonun büyük çaplı işten çıkarma planladığı bildirildi. The Wall Street Journalın konuya yakın kaynaklara dayandırdığı haberine göre şirket, 17 bini aşkın kişinin işine son verecek.KASIM 2022DE İŞTEN ÇIKARMALARA BAŞLANDIİşten çıkarmaların şirketin kurumsal kademelerinde yoğunlaşacağı iddia edildi. Seattle merkezli şirket, Kasım 2022de işten çıkarmalara başladığını duyurmuştu. 1,5 MİLYON KİŞİYİ İSTİHDAM EDİYORJournala göre Amazon, Eylül 2022 itibarıyla büyük çoğunluğu depolarında çalışan 1,5 milyon kişiyi istihdam ediyordu."


04.11.2022        "IMF, Türkiyeye faiz artırımı tavsiyesinde bulundu Uluslararası Para Fonu (IMF), Türkiye’ye faiz artırımı tavsiyesinde bulundu.Kuruluşun 14–26 Ekim tarihlerindeki Türkiye ziyaretleri sonrasında bir heyet tarafından hazırlanan raporda, Türkiye’nin para politikalarını sıkılaştırması yönünde atacağı adımlarla birlikte Merkez Bankası’na daha fazla bağımsızlık tanınması konusunda vurgu yapıldı.Raporda, Bu tür hamleler, enflasyonu kalıcı bir şekilde düşürmeye yardımcı olacak ve rezervlerin zaman içinde yeniden oluşturulmasına izin verecek ifadeleri yer aldı.Değerlendirmede yüksek enflasyon ve yükselen mali riskler göz önüne alındığında sıkı maliye politikasının kırılgan kesimlere yönelik hedefli yardımlar yapılmasına imkan sağlayacağı ifade edildi.Bu hamlelerin uygulanmasıyla birlikte enflasyonda yaşanacak düşüşün ardından, devletin finansal piyasalarda ve kredi tahsisinde daha az rol oynaması için Kur Korumalı Mevduat dahil makro ihtiyati ve düzenleyici önlemler aşamalı olarak kaldırılması da önerilerin arasında yer aldı.Raporda Covid-19 salgının ilk etkisinden sonra özel sektöre verilen teşviklerin güçlü bir toparlanma sağlandığı vurgulanırken, 2021 sonundan itibaren politika faizinde yapılan indirimlerin TL’nin değer kaybı ve enflasyonun yükselmesine yol açtığı belirtildi.Türkiye’de yıllık enflasyon Ekim ayında yüzde 85,5 ile yeni bir rekor kırkarken, geçen yıl dolara karşı yüzde 44 değer kaybeden Türk Lirası, bu yılsa yüzde 29 oranında değer kaybı yaşadı. Cumhurbaşkanı Recep Tayyip Erdoğan, Merkez Bankası’nın faiz indirimi yapması konusunda sık sık tavsiyelerde bulunurken, son olarak Çarşamba akşamı katıldığı bir TV programında Faizi tek haneli rakama doğru çekiyoruz dedi. Erdoğan, kamu bankalarının yatırımlarda daha fazla teşvik edici rol oynayacağını da sözlerine ekledi.Cumhurbaşkanı Erdoğan: Faizi tek haneye indirmeliyiz, faizi düşürerek paramıza değer kazandıracağızMerkez Bankası Para Politikası Kurulu (PPK), 20 Ekim’deki toplantısının ardından politika faizini 150 baz puanlık bir indirimle yüzde 12’den yüzde 10,5’e çekti. Pek çok ekonomist ise faiz indirim kararlarının Türk ekonomisine zarar verdiği görüşünü savunuyor.Ekonomist Refet Gürkaynak, Merkez Bankası’nın son kararının herhangi bir şaşkınlık yaratmadığını söyledi: Kötü para politikasına artık şaşırmadığımızı görünce kendi kötü standartlarında dahi şaşırtacak kadar kötüsünü bulmuş. Allahtan para politikası aktarımı filan kalmadı, kimsenin umrunda değil. Umrumuzda olduğu zaman ne yapacağız bilmiyorum.Dünyada ise ABD ve İngiltere başta olmak üzere pek çok ülke enflasyonist baskıyla mücadele etmek adına faiz indirimine gidiyor. Türkiye’nin dünyanın geri kalanından farklı faiz tercihi ne sonuç verecek? ABD Merkez Bankası (Fed) politika faizini 75 baz puan artırdı. Bu kararla politika faizi 2008’den bu yana en yüksek seviyeye çıktı. Fed daha önceki son 4 toplantıda da politika faizini 75er baz puan artırmıştı. İngiltere Merkez Bankası, son 33 yılın en büyük artırımına giderek faizi 75 baz puan yükseltti. Böylece faiz yüzde 2,25’ten yüzde 3’e çıktı. Bu, geçen yıl Aralık ayından beri gerçekleşen sekizinci faiz artırımı. Analistlere göre ülkede faiz gelecek yıl yüzde 4,75 olabilir. Ankara ve İstanbul’u ziyaret eden heyetin, raporu Ocak ayında IMF yönetim kuruluna göndermesi ve ardından da tavsiyelerin resmileştirilmesi planlanıyor."

07.01.2023       "İrandan doğalgaz teslimatı yüzde 70 azaldı Boru Hatları ile Petrol Taşıma AŞ (BOTAŞ), Türkiyeye Gürbulak-Ağrı giriş noktasından sağlanan doğal gazın, İran iletim şebekesinden kaynaklı bir arıza nedeniyle 1 Ocaktan itibaren yüzde 70 azaldığını bildirdi.BOTAŞın internet sitesinde yer alan duyuruda, arızanın kısa sürede giderilmesi için görüşmelerin devam ettiği belirtildi.Açıklamada, şunlar kaydedildi: Ülkemize Gürbulak-Ağrı giriş noktasından sağlanan doğal gazın, İran iletim şebekesinden kaynaklı bir arıza nedeniyle 1 Ocak 2023ten itibaren yüzde 70 oranında eksik teslimat yapılacağı bildirilmiştir. Arızanın kısa sürede giderilmesi için İranlı muhataplarımız nezdinde gerekli girişimlerde bulunulmuş ve konu hassasiyetle takip edilmektedir. Kış döneminde bulunduğumuz bu dönemde, ülke genelindeki doğalgaz kullanımının olumsuz etkilenmemesi için gerekli tüm önlemler alınmış olup, ilave gaz ihtiyaçlarımız doğalgaz depolama tesislerimizden karşılanmaktadır."

06.01.2023      "ABDde tarım dışı istihdam Aralıkta beklentiyi aştı ABDde tarım dışı istihdam artışı Aralıkta 223 bin oldu.Bloomberg anketine katılan ekonomistlerin beklentisi Aralıkta 202 bin olarak belirlenmişti. Aralık ayında ülkede işsizlik oranı yüzde 3,5e geriledi. Ankette işsizlik beklentisi ise yüzde 3,7 olmuştu. Fedin enflasyon göstergeleri açısından kritik önemdeki ortalama saatlik kazançlarda artış ise beklentilerin altında kaldı.Buna göre Aralık ayında ortalama saatlik kazançlar bir önceki aya göre yüzde 0,3 arttı. Bu veriye ilişkin beklenti yüzde 0,4 olarak belirlenmişti.Yıllık bazda ortalama saatlik kazançlarda yüzde 4,6lık artış izlendi. Bloomberg anketinde beklenti yıllık artışın yüzde 5 olması yönündeydi. ADP verisi güçlü işgücü talebine işaret etmişti ABD tarım dışı istihdam verisi açısından öncü olarak kabul edilen ADP verisi ekonomide işgücü talebinin canlı olduğunu göstermişti. ADP Araştırma Enstitüsü’nün Stanford Digital Economy Lab ile işbirliğiyle yayımladığı verilere göre özel sektör istihdamı geçen ay 235 bin arttı. Bloomberg anketinde ekonomistler medyan 150 bin istihdam bekliyordu. Revizyonla birlikte Kasım özel sektör istihdamı 182 bin olarak açıklandı. Veride yeni istihdamların özellikle 500’den az çalışana sahip firmalarda yoğunlaştığı görüldü. ADP, en büyük şirketlerin 151 bin istihdamı bordrolarından çıkardığını açıkladı. Turizm-otelcilik, eğitim ve sağlık hizmetleri sektörü istihdam artışını sürükledi. ADP Ekonomisti Nela Richardson İşgücü piyasası güçlü ancak parçalı bir görünüme sahip. Yeni istihdam sektöre ve firma büyüklüklerine göre keskin farklılıklar gösterebiliyor. 2022’nin ilk altı ayında agresif bir şekilde istihdam yaratan firmalar işe alımları yavaşlattı, bazı durumlarda işten çıkarmalar da yaşandı sözleriyle veriyi yorumladı."

06.01.2023  "Yeni yıl hisseden nakde kaçışla başladı Barclays Plc stratejistlerine göre yatırımcılar, dirençli yüksek enflasyon ve yaklaşan resesyon endişeleriyle, yeni yıla hisse senetlerinden nakde kaçışla başladı. EPFR Global verilerine dayanan bir araştırma notuna göre, para piyasası fonlarına girişler 4 Ocaka kadar olan haftada 112 milyar dolar olarak gerçekleşti. Bu, pandeminin küresel olarak yayıldığı Nisan 2020den bu yana en büyük giriş oldu. Veriler ayrıca yatırımcıların küresel tahvilleri satın aldıklarını ve ABD fonlarının 5 milyar dolarlık hisse senedi çıkışına yol açtığını gösterdi. Güvenli varlıklara yaşanan hücum, ABD hisse senetlerinde 2008den bu yana görülen en kötü yıllık düşüşün ardından geldi. Güçlü ekonomik veriler, Fed’in şahin duruşuna sadık kalacağına dair endişeleri körüklerken hisse senetleri de 2023’ün ilk haftasında gerilemeye devam etti. Dördüncü çeyrekten bu yana Avrupaya kıyasla düşük performans gösteren ABD hisse senetlerinin yönüne ilişkin bir sonraki ipucu için Cuma günü açıklanacak olan istihdam verilerini takip edilecek. Bloomberg Economics, istihdamda daha ılımlı bir artış görülmesini bekliyor."

06.01.2022    "Euro Bölgesi 2022yi tek haneli enflasyonla tamamladı Avrupa Merkez Bankasının tarihi faiz artışlarına karar verdiği 2022 yılında Euro Bölgesinde enflasyonu tek haneye indi. Avrupa Birliği (AB) İstatistik Kurumu Eurostatın öncü verilerine göre Aralık ayında Euro Bölgesinde tüketici fiyatları bir önceki yılın aynı ayına göre yüzde 9,2 arttı. Bloomberg anketine katılan ekonomistlerin beklentisi yıllık enflasyonun yüzde 9,5 olması yönündeydi. Kasım ayında Euro Bölgesinde yıllık enflasyon yüzde 10,1 olarak kaydedilmişti. Aralık ayıyla birlikte Euro Bölgesi 2022 yılını tek haneli enflasyonla kapatmış oldu. Aynı dönemde aylık olarak ise negatif enflasyon kaydedildi. Aralıkta Euro Bölgesinde tüketici fiyatları bir önceki aya göre yüzde 0,3 geriledi. Ekonomistler yüzde 0,1lik gerileme bekliyordu. Çekirdek göstergelerde ise Aralık ayında sınırlı da olsa yukarı yönlü bir hareket görüldü. Euro Bölgesinde yıllık çekirdek enflasyon yüzde 5,2 oldu. Bu veriye ilişkin beklenti yüzde 5,1 olarak kaydedilmişti."
